序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
560,馬文君,105年立法委員選舉,第三次賸餘,1070621,當選後與其公務有關之費用支出,台灣電力股份有限公司南投區營業處,61904459,0.00,3808.00,水電瓦斯費用,金錢,南投縣草屯鎮****,,
561,馬文君,105年立法委員選舉,第三次賸餘,1070623,當選後與其公務有關之費用支出,張進溢,,0.00,2000.00,公共關係,金錢,埔里鎮愛蘭里****,,
562,馬文君,105年立法委員選舉,第三次賸餘,1070623,當選後與其公務有關之費用支出,陳明欽,,0.00,2100.00,公共關係,金錢,魚池鄉日月村****,,
563,馬文君,105年立法委員選舉,第三次賸餘,1070623,當選後與其公務有關之費用支出,德龍宮管理委員會,,0.00,1000.00,公共關係,金錢,南投縣魚池鄉****,049-*****,
564,馬文君,105年立法委員選舉,第三次賸餘,1070623,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1668.00,油資,金錢,,,
565,馬文君,105年立法委員選舉,第三次賸餘,1070625,當選後與其公務有關之費用支出,太千花莊,06087165,0.00,3000.00,公共關係,金錢,,,
566,馬文君,105年立法委員選舉,第三次賸餘,1070625,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,2841.00,電信費用,金錢,,,
567,馬文君,105年立法委員選舉,第三次賸餘,1070625,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,1324.00,油資,金錢,,,
568,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1382.00,油資,金錢,,,
569,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,1400.00,電信費用,金錢,,,
570,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,173.00,電信費用,金錢,,,
571,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,199.00,電信費用,金錢,,,
572,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,278.00,電信費用,金錢,,,
573,馬文君,105年立法委員選舉,第三次賸餘,1070626,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,77.00,電信費用,金錢,,,
574,馬文君,105年立法委員選舉,第三次賸餘,1070627,當選後與其公務有關之費用支出,程大貴,,0.00,3100.00,公共關係,金錢,埔里鎮蜈蚣里****,,
575,馬文君,105年立法委員選舉,第三次賸餘,1070627,當選後與其公務有關之費用支出,羅月諒,,0.00,2100.00,公共關係,金錢,魚池鄉東光村****,,
576,馬文君,105年立法委員選舉,第三次賸餘,1070627,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,700.00,搭乘交通工具支出,金錢,臺北市南港區****,,
577,馬文君,105年立法委員選舉,第三次賸餘,1070628,當選後與其公務有關之費用支出,埔里郵局,,0.00,60.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
578,馬文君,105年立法委員選舉,第三次賸餘,1070628,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1000.00,油資,金錢,,,
579,馬文君,105年立法委員選舉,第三次賸餘,1070628,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,5000.00,公共關係,金錢,,,
580,馬文君,105年立法委員選舉,第三次賸餘,1070629,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處草屯加油,61453709,0.00,1143.00,油資,金錢,,,
581,馬文君,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,嘉禾花藝,12058287,0.00,5000.00,公共關係,金錢,南投縣草屯鎮****,,
582,馬文君,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處草屯加油,61453709,0.00,1571.00,油資,金錢,,,
583,馬文君,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,金龍鮮花店,61947611,0.00,9500.00,公共關係,金錢,南投縣草屯鎮****,2313*****,
584,馬文君,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,聯春碾米工廠,62252201,0.00,4000.00,公共關係,金錢,,,
585,馬文君,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,笑笑笑國際股份有限公司台北許昌分公司,80594927,0.00,495.00,雜項購置或修繕費用,金錢,,,
586,馬文君,105年立法委員選舉,第三次賸餘,1070701,當選後與其公務有關之費用支出,新埔里辦事處(自由時報 聯合報),,0.00,600.00,書報雜誌費用,金錢,,0492*****,
587,馬文君,105年立法委員選舉,第三次賸餘,1070701,當選後與其公務有關之費用支出,草屯辦事處,,0.00,300.00,書報雜誌費用,金錢,草屯鎮自由街****,049-*****,
588,馬文君,105年立法委員選舉,第三次賸餘,1070701,當選後與其公務有關之費用支出,李忠信,,0.00,2100.00,公共關係,金錢,埔里鎮蜈蚣里****,,
589,馬文君,105年立法委員選舉,第三次賸餘,1070701,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,300.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
590,馬文君,105年立法委員選舉,第三次賸餘,1070701,當選後與其公務有關之費用支出,和運租車股份有限公司台中分公司,80542359,0.00,56000.00,租用宣傳車輛支出,金錢,臺中市西屯區****,,
591,馬文君,105年立法委員選舉,第三次賸餘,1070702,當選後與其公務有關之費用支出,山大王開發股份有限公司,28882291,0.00,1684.00,油資,金錢,,,
592,馬文君,105年立法委員選舉,第三次賸餘,1070702,當選後與其公務有關之費用支出,宇祥文具行,99677594,0.00,1000.00,印刷費,金錢,南投縣草屯鎮****,,
593,馬文君,105年立法委員選舉,第三次賸餘,1070703,當選後與其公務有關之費用支出,埔里郵局,,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
594,馬文君,105年立法委員選舉,第三次賸餘,1070703,當選後與其公務有關之費用支出,葉榮景,,0.00,2100.00,公共關係,金錢,國姓鄉北港村****,049-*****,
595,馬文君,105年立法委員選舉,第三次賸餘,1070703,當選後與其公務有關之費用支出,詹福全,,0.00,2100.00,公共關係,金錢,國姓鄉大石村****,049-*****,
596,馬文君,105年立法委員選舉,第三次賸餘,1070703,當選後與其公務有關之費用支出,葉榮景,,0.00,2100.00,公共關係,金錢,國姓鄉北港村****,049-*****,
597,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,詹仁杰,,0.00,2100.00,公共關係,金錢,埔里鎮蜈蚣里****,,
598,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,吳柏鋒,,0.00,2100.00,公共關係,金錢,埔里鎮桃米里****,0976*****,
599,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,蔡成,,0.00,5000.00,公共關係,金錢,埔里鎮泰安里****,,
600,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,瑞興禮品社,37793159,0.00,80000.00,公共關係,金錢,桃園市大溪區****,,
601,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,328.00,電信費用,金錢,南投縣南投市****,,
602,馬文君,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,760.00,電信費用,金錢,南投縣南投市****,,
603,馬文君,105年立法委員選舉,第三次賸餘,1070706,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1000.00,油資,金錢,,,
604,馬文君,105年立法委員選舉,第三次賸餘,1070706,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,5000.00,公共關係,金錢,,,
605,馬文君,105年立法委員選舉,第三次賸餘,1070707,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1824.00,油資,金錢,,,
606,馬文君,105年立法委員選舉,第三次賸餘,1070709,當選後與其公務有關之費用支出,黃辛,,0.00,3100.00,公共關係,金錢,鹿谷鄉清水村****,0933*****,
607,馬文君,105年立法委員選舉,第三次賸餘,1070709,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,572.00,油資,金錢,南投縣草屯鎮****,,
608,馬文君,105年立法委員選舉,第三次賸餘,1070709,當選後與其公務有關之費用支出,微風場站開發股份有限公司,28441577,0.00,2913.00,餐飲費用,金錢,,,
609,馬文君,105年立法委員選舉,第三次賸餘,1070710,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處三和加油,61915266,0.00,971.00,油資,金錢,南投縣南投市****,,
610,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,草屯碧山郵局,,0.00,60.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣草屯鎮****,,
611,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,金龍鮮花店,61947611,0.00,1500.00,公共關係,金錢,南投縣草屯鎮****,049-*****,
612,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,金龍鮮花店,61947611,0.00,5500.00,公共關係,金錢,南投縣草屯鎮****,,
613,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,1839.00,油資,金錢,,,
614,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,1341.00,油資,金錢,,,
615,馬文君,105年立法委員選舉,第三次賸餘,1070711,當選後與其公務有關之費用支出,財經新聞報社,94903831,0.00,3000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
616,馬文君,105年立法委員選舉,第三次賸餘,1070712,當選後與其公務有關之費用支出,丸福商店,61820228,0.00,4500.00,公共關係,金錢,,,
617,馬文君,105年立法委員選舉,第三次賸餘,1070713,當選後與其公務有關之費用支出,蕭仁棣,,0.00,2100.00,公共關係,金錢,埔里鎮東門里****,,
618,馬文君,105年立法委員選舉,第三次賸餘,1070713,當選後與其公務有關之費用支出,台灣自來水股份有限公司第四區管理處埔里營運所,,0.00,563.00,水電瓦斯費用,金錢,南投縣埔里鎮****,,
619,馬文君,105年立法委員選舉,第三次賸餘,1070716,當選後與其公務有關之費用支出,草屯碧山郵局,,0.00,44.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣草屯鎮****,,
620,馬文君,105年立法委員選舉,第三次賸餘,1070716,當選後與其公務有關之費用支出,國道三股份有限公司,54797320,0.00,1865.00,油資,金錢,,,
621,馬文君,105年立法委員選舉,第三次賸餘,1070716,當選後與其公務有關之費用支出,貳拾參創意料理埔里店,72483954,0.00,4800.00,餐飲費用,金錢,,,
622,馬文君,105年立法委員選舉,第三次賸餘,1070716,當選後與其公務有關之費用支出,貳拾參創意料理埔里店,72483954,0.00,4670.00,餐飲費用,金錢,,,
623,馬文君,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,潘杰宏,,0.00,11000.00,公共關係,金錢,埔里鎮中山路****,,
624,馬文君,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,簡顯鐘,,0.00,2100.00,公共關係,金錢,南投縣南投市****,0922*****,
625,馬文君,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,禤祖亮,,0.00,2100.00,公共關係,金錢,埔里鎮北安里****,,
626,馬文君,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,1009.00,油資,金錢,南投縣中寮鄉****,,
627,馬文君,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,福星快餐,78101861,0.00,9900.00,餐飲費用,金錢,,,
628,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1544.00,油資,金錢,,,
629,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,上寶企業社,47353721,0.00,6300.00,租用設備支出,金錢,,,
630,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,77.00,電信費用,金錢,,,
631,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,1388.00,電信費用,金錢,,,
632,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,297.00,電信費用,金錢,,,
633,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,199.00,電信費用,金錢,,,
634,馬文君,105年立法委員選舉,第三次賸餘,1070720,當選後與其公務有關之費用支出,草屯郵局,61612609,0.00,36.00,郵寄競選物品或宣傳廣告支出,金錢,,,
635,馬文君,105年立法委員選舉,第三次賸餘,1070721,當選後與其公務有關之費用支出,哖長俊,,0.00,2100.00,公共關係,金錢,魚池鄉日月村****,,
636,馬文君,105年立法委員選舉,第三次賸餘,1070721,當選後與其公務有關之費用支出,嘉禾花藝,12058287,0.00,2000.00,公共關係,金錢,南投縣草屯鎮****,,
637,馬文君,105年立法委員選舉,第三次賸餘,1070721,當選後與其公務有關之費用支出,金龍鮮花店,61947611,0.00,1500.00,公共關係,金錢,南投縣草屯鎮****,049-*****,
638,馬文君,105年立法委員選舉,第三次賸餘,1070722,當選後與其公務有關之費用支出,賴新涼,,0.00,2000.00,公共關係,金錢,南投縣草屯鎮****,0919*****,
639,馬文君,105年立法委員選舉,第三次賸餘,1070722,當選後與其公務有關之費用支出,張鴻圖,,0.00,2000.00,公共關係,金錢,南投縣草屯鎮****,049-*****,
640,馬文君,105年立法委員選舉,第三次賸餘,1070722,當選後與其公務有關之費用支出,潘燕忠,,0.00,2100.00,公共關係,金錢,埔里鎮清新里****,,
641,馬文君,105年立法委員選舉,第三次賸餘,1070722,當選後與其公務有關之費用支出,增富企業有限公司,22911024,0.00,1633.00,油資,金錢,,,
642,馬文君,105年立法委員選舉,第三次賸餘,1070723,當選後與其公務有關之費用支出,深水步食坊,38805745,0.00,17560.00,餐飲費用,金錢,南投縣埔里鎮****,,
643,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,亞卓小吃部,19259598,0.00,3300.00,餐飲費用,金錢,,,
644,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1514.00,油資,金錢,南投縣草屯鎮****,,
645,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,埔里西站商務旅舘,39786909,0.00,2970.00,差旅膳宿支出,金錢,,,
646,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,2967.00,電信費用,金錢,,,
647,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,171.00,電信費用,金錢,,,
648,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,青山園,61843453,0.00,1500.00,公共關係,金錢,,,
649,馬文君,105年立法委員選舉,第三次賸餘,1070725,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,1321.00,油資,金錢,,,
650,馬文君,105年立法委員選舉,第三次賸餘,1070727,當選後與其公務有關之費用支出,埔里郵局,,0.00,99.00,郵寄競選物品或宣傳廣告支出,金錢,南投縣埔里鎮****,,
651,馬文君,105年立法委員選舉,第三次賸餘,1070727,當選後與其公務有關之費用支出,松秋明,,0.00,2100.00,公共關係,金錢,信義鄉新鄉村****,,
652,馬文君,105年立法委員選舉,第三次賸餘,1070727,當選後與其公務有關之費用支出,花木蘭精緻花卉,09254503,0.00,5000.00,公共關係,金錢,,,
653,馬文君,105年立法委員選舉,第三次賸餘,1070727,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,1020.00,油資,金錢,南投縣中寮鄉****,,
654,馬文君,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,花藝工坊,21400333,0.00,1500.00,公共關係,金錢,,,
655,馬文君,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,花藝工坊,21400333,0.00,4000.00,公共關係,金錢,,,
656,馬文君,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,青山園,61843453,0.00,1500.00,公共關係,金錢,,,
657,馬文君,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,1657.00,油資,金錢,南投縣中寮鄉****,,
658,馬文君,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,石東寶,,0.00,2100.00,公共關係,金錢,埔里鎮大城里****,,
659,馬文君,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,全國加油站股份有限公司全國愛蘭交流道加油站,38972877,0.00,1248.00,油資,金錢,,,
660,馬文君,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處埔里加油,62023708,0.00,741.00,油資,金錢,,,
661,馬文君,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處清水服務,99369230,0.00,500.00,油資,金錢,臺中市清水區****,,
662,馬文君,105年立法委員選舉,第三次賸餘,1070730,當選後與其公務有關之費用支出,台灣電力股份有限公司南投區營業處,61904459,0.00,2354.00,水電瓦斯費用,金錢,,,
663,馬文君,105年立法委員選舉,第三次賸餘,1070731,當選後與其公務有關之費用支出,張男吉,,0.00,2100.00,公共關係,金錢,南投縣中寮鄉****,0982*****,
664,馬文君,105年立法委員選舉,第三次賸餘,1070731,當選後與其公務有關之費用支出,許金春,,0.00,2100.00,公共關係,金錢,南投縣中寮鄉****,0919*****,
665,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,草屯辦事處,,0.00,300.00,書報雜誌費用,金錢,草屯鎮自由街****,049-*****,
666,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,300.00,書報雜誌費用,金錢,南投縣埔里鎮****,,
667,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,大埔里廣告派報社,09231679,0.00,600.00,書報雜誌費用,金錢,南投縣埔里鎮****,0492*****,
668,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,巧吉禮品有限公司,27411435,0.00,126000.00,公共關係,金錢,南投縣草屯鎮****,,
669,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,和運租車股份有限公司台中分公司,80542359,0.00,56000.00,租用宣傳車輛支出,金錢,臺中市西屯區****,,
670,馬文君,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,宇祥文具行,99677594,0.00,1000.00,印刷費,金錢,南投縣草屯鎮****,,
671,馬文君,105年立法委員選舉,第三次賸餘,1070802,當選後與其公務有關之費用支出,張惟評,,0.00,5000.00,公共關係,金錢,南投縣中寮鄉****,0932*****,
672,馬文君,105年立法委員選舉,第三次賸餘,1070802,當選後與其公務有關之費用支出,鴻溪實業有限公司,28045014,0.00,1544.00,油資,金錢,南投縣草屯鎮****,,
673,馬文君,105年立法委員選舉,第三次賸餘,1070803,當選後與其公務有關之費用支出,恩光有限公司,27667597,0.00,1070.00,油資,金錢,,,
674,馬文君,105年立法委員選舉,第三次賸餘,1070804,當選後與其公務有關之費用支出,國棟五金有限公司,27645449,0.00,460.00,雜項購置或修繕費用,金錢,,,
675,馬文君,105年立法委員選舉,第三次賸餘,1070804,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油,61924005,0.00,882.00,油資,金錢,南投縣中寮鄉****,,
676,馬文君,105年立法委員選舉,第三次賸餘,1070805,當選後與其公務有關之費用支出,安祥加油站股份有限公司,70512644,0.00,1921.00,油資,金錢,臺中市西屯區****,,
677,馬文君,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,文欽汽車修配廠,45314505,0.00,7900.00,維修宣傳車輛支出,金錢,,,
678,馬文君,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,778.00,電信費用,金錢,南投縣南投市****,,
679,馬文君,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,264.00,電信費用,金錢,南投縣南投市****,,
680,馬文君,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,台灣自來水股份有限公司第四區管理處草屯營運所,61784068,0.00,130.00,水電瓦斯費用,金錢,南投縣草屯鎮****,,
681,馬文君,105年立法委員選舉,第三次賸餘,1070807,當選後與其公務有關之費用支出,石慶龍,,0.00,6000.00,公共關係,金錢,魚池鄉日月村****,,
682,馬文君,105年立法委員選舉,第三次賸餘,1070807,當選後與其公務有關之費用支出,陞泰加油站股份有限公司,16204711,0.00,1050.00,油資,金錢,,,
683,馬文君,105年立法委員選舉,第三次賸餘,1070807,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,750.00,搭乘交通工具支出,金錢,臺北市南港區****,,
684,馬文君,105年立法委員選舉,第三次賸餘,1070807,當選後與其公務有關之費用支出,多喜屋餐館有限公司,24612493,0.00,823.00,餐飲費用,金錢,,,
685,馬文君,105年立法委員選舉,第三次賸餘,1070808,當選後與其公務有關之費用支出,秉銓實業股份有限公司,,0.00,1351.00,公共關係,金錢,南投縣草屯鎮****,,
686,馬文君,105年立法委員選舉,第三次賸餘,1070808,當選後與其公務有關之費用支出,黃志中,,0.00,2100.00,公共關係,金錢,魚池鄉東光村****,049-*****,
687,馬文君,105年立法委員選舉,第三次賸餘,1070808,當選後與其公務有關之費用支出,古仔灯小吃部,26950173,0.00,3000.00,餐飲費用,金錢,,,
688,馬文君,105年立法委員選舉,第三次賸餘,1070808,當選後與其公務有關之費用支出,山大王開發股份有限公司,28882291,0.00,1054.00,油資,金錢,,,
689,馬文君,105年立法委員選舉,第三次賸餘,1070808,當選後與其公務有關之費用支出,全國加油站股份有限公司全國愛蘭交流道加油站,38972877,0.00,1613.00,油資,金錢,,,
690,馬文君,105年立法委員選舉,第三次賸餘,1070809,當選後與其公務有關之費用支出,許向廷,,0.00,2100.00,公共關係,金錢,埔里鎮北安里****,,
691,馬文君,105年立法委員選舉,第三次賸餘,1070809,當選後與其公務有關之費用支出,吳大成,,0.00,2100.00,公共關係,金錢,魚池鄉武登村****,049-*****,
692,馬文君,105年立法委員選舉,第三次賸餘,1070809,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,750.00,搭乘交通工具支出,金錢,臺北市南港區****,,
693,馬文君,105年立法委員選舉,第三次賸餘,1070809,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,670.00,搭乘交通工具支出,金錢,臺北市南港區****,,
694,馬文君,105年立法委員選舉,第三次賸餘,1070810,當選後與其公務有關之費用支出,埔里鎮受奉宮管理委員會,,0.00,3000.00,公共關係,金錢,南投縣埔里鎮****,,
695,馬文君,105年立法委員選舉,第三次賸餘,1070810,當選後與其公務有關之費用支出,驛田加油站股份有限公司,28497213,0.00,1536.00,油資,金錢,,,
696,馬文君,105年立法委員選舉,第三次賸餘,1070810,當選後與其公務有關之費用支出,寶雅國際股份有限公司南投埔里分公司,28985542,0.00,1669.00,雜項購置或修繕費用,金錢,,,
697,馬文君,105年立法委員選舉,第三次賸餘,1070811,當選後與其公務有關之費用支出,集藝屋,15625144,0.00,3300.00,製作競選物品支出 背心,金錢,,,
698,馬文君,105年立法委員選舉,第三次賸餘,1070811,當選後與其公務有關之費用支出,集藝屋,15625144,0.00,3300.00,製作競選物品支出 背心,金錢,,,
699,馬文君,105年立法委員選舉,第三次賸餘,1070812,當選後與其公務有關之費用支出,台灣中油股份有限公司油品行銷事業部台南營業處玉井加油,73020875,0.00,743.00,油資,金錢,臺南市玉井區****,,
700,馬文君,105年立法委員選舉,第三次賸餘,1070815,當選後與其公務有關之費用支出,李義遠,,0.00,3100.00,公共關係,金錢,南投縣草屯鎮****,0933*****,
701,馬文君,105年立法委員選舉,第三次賸餘,1070815,當選後與其公務有關之費用支出,李義遠,,0.00,3100.00,公共關係,金錢,南投縣草屯鎮****,0933*****,
702,馬文君,105年立法委員選舉,第三次賸餘,1070816,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,700.00,搭乘交通工具支出,金錢,臺北市南港區****,,
703,馬文君,105年立法委員選舉,第三次賸餘,1070816,當選後與其公務有關之費用支出,金龍鮮花店,61947611,0.00,1500.00,公共關係,金錢,南投縣草屯鎮****,049-*****,
704,馬文君,105年立法委員選舉,第三次賸餘,1070816,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,3000.00,公共關係,金錢,南投縣埔里鎮****,,
705,馬文君,105年立法委員選舉,第三次賸餘,1070816,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,3000.00,公共關係,金錢,南投縣埔里鎮****,,
706,馬文君,105年立法委員選舉,第三次賸餘,1070816,當選後與其公務有關之費用支出,趙鎮鋒,L10*******,0.00,2000.00,公共關係,金錢,南投縣埔里鎮****,,
707,馬文君,105年立法委員選舉,第三次賸餘,1070817,當選後與其公務有關之費用支出,台灣聯通停車場開發股份有限公司台中大昌停車場,39702275,0.00,60.00,停車費,金錢,臺中市南屯區****,,
708,馬文君,105年立法委員選舉,第三次賸餘,1070817,當選後與其公務有關之費用支出,環中路加油站股份有限公司,80420861,0.00,1186.00,油資,金錢,臺中市西屯區****,,
709,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,台灣高速鐵路股份有限公司,16446274,0.00,395.00,搭乘交通工具支出,金錢,臺北市南港區****,,
710,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,微風場站開發股份有限公司,28441577,0.00,1634.00,餐飲費用,金錢,,,
711,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,上寶企業社,47353721,0.00,6300.00,租用設備支出,金錢,,,
712,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,203.00,電信費用,金錢,,,
713,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,558.00,電信費用,金錢,,,
714,馬文君,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,中華電信股份有限公司台灣南區電信分公司南投營運處,61610406,0.00,1412.00,電信費用,金錢,,,
