序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,資料更正日期
168,林德福,105年立法委員選舉,第三次賸餘,1070516,當選後與其公務有關之費用支出,統一超商股份有限公司,,0.00,27.00,通行費,金錢,,,
169,林德福,105年立法委員選舉,第三次賸餘,1070516,當選後與其公務有關之費用支出,成美水果行,01221017,0.00,2850.00,聯誼交際費用-水果一批,金錢,,,
170,林德福,105年立法委員選舉,第三次賸餘,1070516,當選後與其公務有關之費用支出,盛康實業股份有限公司,23939014,0.00,32400.00,包裝飲用水瓶,金錢,新北市永和區****,2922*****,
171,林德福,105年立法委員選舉,第三次賸餘,1070517,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1802.00,電信費用-中華電信費,金錢,,,
172,林德福,105年立法委員選舉,第三次賸餘,1070518,捐贈政治團體或所屬政黨支出,中國國民黨,01032780,0.00,150000.00,捐贈政治團體或所屬政黨支出,金錢,臺北市中山區****,,
173,林德福,105年立法委員選舉,第三次賸餘,1070518,當選後與其公務有關之費用支出,台北自來水事業處,03774909,0.00,257.00,水電瓦斯費用-水費,金錢,,,
174,林德福,105年立法委員選舉,第三次賸餘,1070518,當選後與其公務有關之費用支出,歐特儀股份有限公司,42388638,0.00,25.00,停車費,金錢,,,
175,林德福,105年立法委員選舉,第三次賸餘,1070523,當選後與其公務有關之費用支出,台灣中油股份有限公司,01391309,0.00,1326.00,油資,金錢,,,
176,林德福,105年立法委員選舉,第三次賸餘,1070523,當選後與其公務有關之費用支出,凌志中和分公司,27240926,0.00,9672.00,維修宣傳車輛支出,金錢,,,
177,林德福,105年立法委員選舉,第三次賸餘,1070523,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1247.00,油資,金錢,,,
178,林德福,105年立法委員選舉,第三次賸餘,1070524,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,375.00,電信費用-中華電信費,金錢,,,
179,林德福,105年立法委員選舉,第三次賸餘,1070525,當選後與其公務有關之費用支出,岳洋股份有限公司,41457880,0.00,45.00,停車費,金錢,,,
180,林德福,105年立法委員選舉,第三次賸餘,1070525,當選後與其公務有關之費用支出,岳洋股份有限公司,41457880,0.00,60.00,停車費,金錢,,,
181,林德福,105年立法委員選舉,第三次賸餘,1070527,當選後與其公務有關之費用支出,會鑫實業有限公司,15649482,0.00,1956.00,聯誼交際費用-紀念品,金錢,,,
182,林德福,105年立法委員選舉,第三次賸餘,1070531,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
183,林德福,105年立法委員選舉,第三次賸餘,1070531,當選後與其公務有關之費用支出,成美水果行,01221017,0.00,1900.00,聯誼交際費用-水果一批,金錢,,,
184,林德福,105年立法委員選舉,第三次賸餘,1070531,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,9700.00,聯誼交際費用-高架花籃批,金錢,,,
185,林德福,105年立法委員選舉,第三次賸餘,1070601,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,2712.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳費,金錢,,,
186,林德福,105年立法委員選舉,第三次賸餘,1070601,當選後與其公務有關之費用支出,AGS-5360,,0.00,108.00,停車費,金錢,,,
187,林德福,105年立法委員選舉,第三次賸餘,1070601,當選後與其公務有關之費用支出,挑戰者中和站,55650843,0.00,1292.00,油資,金錢,,,
188,林德福,105年立法委員選舉,第三次賸餘,1070602,當選後與其公務有關之費用支出,519-7D,,0.00,350.00,搭乘交通工具支出,金錢,,,
189,林德福,105年立法委員選舉,第三次賸餘,1070604,當選後與其公務有關之費用支出,台灣電力公司,04860092,0.00,1799.00,水電瓦斯費用,金錢,,,
190,林德福,105年立法委員選舉,第三次賸餘,1070604,當選後與其公務有關之費用支出,大同綜合訊電股份有限公司,09821149,0.00,29400.00,聯誼交際費用-端午節摸彩活動(電烤箱個),金錢,,,
191,林德福,105年立法委員選舉,第三次賸餘,1070606,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,38500.00,聯誼交際費用-花籃批,金錢,新北市永和區****,8923*****,
192,林德福,105年立法委員選舉,第三次賸餘,1070606,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1653.00,電信費用-中華電信費,金錢,,,
193,林德福,105年立法委員選舉,第三次賸餘,1070608,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,699.00,電信費用-中華電信費,金錢,,,
194,林德福,105年立法委員選舉,第三次賸餘,1070608,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1226.00,油資,金錢,,,
195,林德福,105年立法委員選舉,第三次賸餘,1070610,當選後與其公務有關之費用支出,富利餐飲股份有限公司,24810607,0.00,165.00,餐飲支出,金錢,,,
196,林德福,105年立法委員選舉,第三次賸餘,1070610,當選後與其公務有關之費用支出,豐郁生活館有限公司,80637539,0.00,740.00,雜項購置或修繕費用－蚊帳,金錢,,,
197,林德福,105年立法委員選舉,第三次賸餘,1070612,當選後與其公務有關之費用支出,乾杯拉麵股份有限公司,31833801,0.00,379.00,餐飲支出,金錢,,,
198,林德福,105年立法委員選舉,第三次賸餘,1070612,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1345.00,油資,金錢,,,
199,林德福,105年立法委員選舉,第三次賸餘,1070613,當選後與其公務有關之費用支出,中華郵政股份有限公司,,0.00,130.00,郵寄競選物品或宣傳廣告支出,金錢,,,
200,林德福,105年立法委員選舉,第三次賸餘,1070613,當選後與其公務有關之費用支出,台灣大哥大股份有限公司,97176270,0.00,799.00,電信費用-台灣大哥大電信費,金錢,,,
201,林德福,105年立法委員選舉,第三次賸餘,1070614,當選後與其公務有關之費用支出,TAD-855,,0.00,245.00,搭乘交通工具支出,金錢,,,
202,林德福,105年立法委員選舉,第三次賸餘,1070614,當選後與其公務有關之費用支出,信介水果行,38414466,0.00,2800.00,餐飲支出,金錢,,,
203,林德福,105年立法委員選舉,第三次賸餘,1070615,當選後與其公務有關之費用支出,全家便利店商店股份有限公司,,0.00,39.00,停車費,金錢,,,
204,林德福,105年立法委員選舉,第三次賸餘,1070618,當選後與其公務有關之費用支出,久贏商號,42357234,0.00,2871.00,餐飲支出,金錢,,,
205,林德福,105年立法委員選舉,第三次賸餘,1070619,當選後與其公務有關之費用支出,儀美科技有限公司,27845657,0.00,4666.00,製作宣傳廣告支出-影印費,金錢,,,
206,林德福,105年立法委員選舉,第三次賸餘,1070620,當選後與其公務有關之費用支出,AGS-5360,,0.00,23.00,通行費,金錢,,,
207,林德福,105年立法委員選舉,第三次賸餘,1070620,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,383.00,電信費用-中華電信費,金錢,,,
208,林德福,105年立法委員選舉,第三次賸餘,1070620,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1083.00,電信費用-中華電信費,金錢,,,
209,林德福,105年立法委員選舉,第三次賸餘,1070621,當選後與其公務有關之費用支出,良澄吉時國際有限公司,53931658,0.00,4950.00,餐飲支出,金錢,,,
210,林德福,105年立法委員選舉,第三次賸餘,1070624,當選後與其公務有關之費用支出,台灣中油股份有限公司,01490119,0.00,1344.00,油資,金錢,,,
211,林德福,105年立法委員選舉,第三次賸餘,1070625,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1136.00,油資,金錢,,,
212,林德福,105年立法委員選舉,第三次賸餘,1070628,當選後與其公務有關之費用支出,台北捷運股份有限公司,,0.00,530.00,搭乘交通工具支出,金錢,,,
213,林德福,105年立法委員選舉,第三次賸餘,1070628,當選後與其公務有關之費用支出,好停企業有限公司,39951843,0.00,70.00,停車費,金錢,,,
214,林德福,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
215,林德福,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,36000.00,聯誼交際費用-高架花籃批,金錢,新北市永和區****,8923*****,
216,林德福,105年立法委員選舉,第三次賸餘,1070630,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,18200.00,聯誼交際費用-高架花籃批,金錢,,,
217,林德福,105年立法委員選舉,第三次賸餘,1070702,當選後與其公務有關之費用支出,紘意小館,10346925,0.00,1130.00,餐飲支出,金錢,,,
218,林德福,105年立法委員選舉,第三次賸餘,1070702,當選後與其公務有關之費用支出,禾典實業有限公司,26275094,0.00,50.00,停車費,金錢,,,
219,林德福,105年立法委員選舉,第三次賸餘,1070703,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,500.00,餐飲支出,金錢,,,
220,林德福,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,盛康實業股份有限公司,23939014,0.00,25920.00,餐飲費用-包裝飲用水,金錢,,,
221,林德福,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1284.00,油資,金錢,,,
222,林德福,105年立法委員選舉,第三次賸餘,1070705,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,699.00,電信費用-中華電信費,金錢,,,
223,林德福,105年立法委員選舉,第三次賸餘,1070707,當選後與其公務有關之費用支出,紘碩文化事業有限公司,24217633,0.00,320.00,文具用品費用,金錢,,,
224,林德福,105年立法委員選舉,第三次賸餘,1070707,當選後與其公務有關之費用支出,富錦樹股份有限公司,42486194,0.00,19184.00,餐飲支出,金錢,,,
225,林德福,105年立法委員選舉,第三次賸餘,1070708,當選後與其公務有關之費用支出,台灣中油股份有限公司,01802099,0.00,154.00,油資,金錢,,,
226,林德福,105年立法委員選舉,第三次賸餘,1070708,當選後與其公務有關之費用支出,台灣電力公司,04860092,0.00,7316.00,水電瓦斯費用-電費,金錢,,,
227,林德福,105年立法委員選舉,第三次賸餘,1070709,當選後與其公務有關之費用支出,爭鮮股份有限公司,70394631,0.00,180.00,餐飲支出,金錢,,,
228,林德福,105年立法委員選舉,第三次賸餘,1070709,當選後與其公務有關之費用支出,豐東興業股份有限公司,70768666,0.00,1254.00,餐飲支出,金錢,,,
229,林德福,105年立法委員選舉,第三次賸餘,1070710,當選後與其公務有關之費用支出,成美洋食館有限公司,24556268,0.00,4806.00,餐飲支出,金錢,,,
230,林德福,105年立法委員選舉,第三次賸餘,1070710,當選後與其公務有關之費用支出,歐特儀股份有限公司,42388638,0.00,25.00,停車費,金錢,,,
231,林德福,105年立法委員選舉,第三次賸餘,1070712,當選後與其公務有關之費用支出,豐東興業股份有限公司,70768666,0.00,3014.00,餐飲支出,金錢,,,
232,林德福,105年立法委員選舉,第三次賸餘,1070713,當選後與其公務有關之費用支出,台北自來水股份有限公司,03774909,0.00,252.00,水電瓦斯費用-水費,金錢,,,
233,林德福,105年立法委員選舉,第三次賸餘,1070714,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,2120.00,餐飲支出,金錢,,,
234,林德福,105年立法委員選舉,第三次賸餘,1070718,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1630.00,電信費用-中華電信費,金錢,,,
235,林德福,105年立法委員選舉,第三次賸餘,1070718,當選後與其公務有關之費用支出,台灣大哥大電信股份有限公司,97176270,0.00,799.00,電信費用-台灣大哥大電信費,金錢,,,
236,林德福,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,成美水果行,01221017,0.00,5100.00,餐飲支出-水果批,金錢,,,
237,林德福,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,沐真食酒神國際股份有限公司,55251249,0.00,2222.00,餐飲支出,金錢,,,
238,林德福,105年立法委員選舉,第三次賸餘,1070719,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,918.00,電信費用-中華電信費,金錢,,,
239,林德福,105年立法委員選舉,第三次賸餘,1070721,當選後與其公務有關之費用支出,隆安國際有限公司,52687207,0.00,920.00,餐飲支出,金錢,,,
240,林德福,105年立法委員選舉,第三次賸餘,1070727,當選後與其公務有關之費用支出,臨洋港小吃店,99295857,0.00,8680.00,餐飲支出,金錢,,,
241,林德福,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,鮪肚國際股份有限公司,52716483,0.00,470.00,餐飲支出,金錢,,,
242,林德福,105年立法委員選舉,第三次賸餘,1070728,當選後與其公務有關之費用支出,沐真食酒神國際股份有限公司,55251249,0.00,1375.00,餐飲支出,金錢,,,
243,林德福,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,沐真食酒神國際股份有限公司,55251249,0.00,5484.00,餐飲支出,金錢,,,
244,林德福,105年立法委員選舉,第三次賸餘,1070729,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,580.00,餐飲支出,金錢,,,
245,林德福,105年立法委員選舉,第三次賸餘,1070730,當選後與其公務有關之費用支出,食育有限公司,24938219,0.00,5830.00,餐飲支出,金錢,,,
246,林德福,105年立法委員選舉,第三次賸餘,1070731,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
247,林德福,105年立法委員選舉,第三次賸餘,1070731,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,7400.00,聯誼交際費用-高架花籃批,金錢,,,
248,林德福,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,美耐德股份有限公司,10638556,0.00,329.00,餐飲支出,金錢,,,
249,林德福,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,好停企業有限公司,39951843,0.00,60.00,停車費,金錢,,,
250,林德福,105年立法委員選舉,第三次賸餘,1070801,當選後與其公務有關之費用支出,岳洋股份有限公司,41457880,0.00,45.00,停車費,金錢,,,
251,林德福,105年立法委員選舉,第三次賸餘,1070803,當選後與其公務有關之費用支出,台北捷運股份有限公司,,0.00,500.00,搭乘交通工具支出,金錢,,,
252,林德福,105年立法委員選舉,第三次賸餘,1070803,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1320.00,油資,金錢,,,
253,林德福,105年立法委員選舉,第三次賸餘,1070804,當選後與其公務有關之費用支出,歐特儀股份有限公司,42388721,0.00,50.00,停車費,金錢,,,
254,林德福,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,28400.00,聯誼交際費用-高架花籃批,金錢,,,
255,林德福,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,388.00,電信費用-中華電信費,金錢,,,
256,林德福,105年立法委員選舉,第三次賸餘,1070806,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1481.00,電信費用-中華電信費,金錢,,,
257,林德福,105年立法委員選舉,第三次賸餘,1070807,當選後與其公務有關之費用支出,遠百企業股份有限公司,96974162,0.00,1450.00,餐飲支出,金錢,,,
258,林德福,105年立法委員選舉,第三次賸餘,1070814,當選後與其公務有關之費用支出,中華郵政股份有限公司,,0.00,75.00,郵寄競選物品或宣傳廣告支出,金錢,,,
259,林德福,105年立法委員選舉,第三次賸餘,1070814,當選後與其公務有關之費用支出,俥亭停車事業股份有限公司,26595391,0.00,50.00,停車費,金錢,,,
260,林德福,105年立法委員選舉,第三次賸餘,1070814,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1174.00,油資,金錢,,,
261,林德福,105年立法委員選舉,第三次賸餘,1070814,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,699.00,電信費用-中華電信費,金錢,,,
262,林德福,105年立法委員選舉,第三次賸餘,1070814,當選後與其公務有關之費用支出,達美樂披薩股份有限公司,89394301,0.00,650.00,餐飲支出,金錢,,,
263,林德福,105年立法委員選舉,第三次賸餘,1070817,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,371.00,電信費用-中華電信費,金錢,,,
264,林德福,105年立法委員選舉,第三次賸餘,1070818,當選後與其公務有關之費用支出,日觀實業股份有限公司,34801682,0.00,60.00,停車費,金錢,,,
265,林德福,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,新視波有線電視股份有限公司,,0.00,1500.00,第四台連線費-,金錢,,,
266,林德福,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,儀美科技有限公司,27845657,0.00,6023.00,影印費,金錢,,,
267,林德福,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,家福股份有限公司,27946803,0.00,327.00,餐飲支出,金錢,,,
268,林德福,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,950.00,電信費用-中華電信費,金錢,,,
269,林德福,105年立法委員選舉,第三次賸餘,1070820,當選後與其公務有關之費用支出,台灣大哥大電信費,97176270,0.00,799.00,電信費用-台灣大哥大電信費,金錢,,,
270,林德福,105年立法委員選舉,第三次賸餘,1070821,當選後與其公務有關之費用支出,366-MN,,0.00,120.00,搭乘交通工具支出,金錢,,,
271,林德福,105年立法委員選舉,第三次賸餘,1070822,當選後與其公務有關之費用支出,育人美術社,34732980,0.00,2375.00,文具用品費用-影印紙,金錢,,,
272,林德福,105年立法委員選舉,第三次賸餘,1070823,當選後與其公務有關之費用支出,美德耐股份有限公司,10638556,0.00,440.00,餐飲支出,金錢,,,
273,林德福,105年立法委員選舉,第三次賸餘,1070823,當選後與其公務有關之費用支出,香港商雅虎資訊股份有限公司,27240313,0.00,1699.00,雜項購置-行動硬碟,金錢,,,
274,林德福,105年立法委員選舉,第三次賸餘,1070825,當選後與其公務有關之費用支出,老八風小吃店,31825534,0.00,1950.00,餐飲支出,金錢,,,
275,林德福,105年立法委員選舉,第三次賸餘,1070826,當選後與其公務有關之費用支出,霸天得有限公司,53343201,0.00,2320.00,餐飲支出,金錢,,,
276,林德福,105年立法委員選舉,第三次賸餘,1070827,當選後與其公務有關之費用支出,盛康實業股份有限公司,23939014,0.00,22050.00,製作宣傳廣告支出-版費,金錢,,,
277,林德福,105年立法委員選舉,第三次賸餘,1070827,當選後與其公務有關之費用支出,食育有限公司,24938219,0.00,880.00,餐飲支出,金錢,,,
278,林德福,105年立法委員選舉,第三次賸餘,1070827,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1247.00,油資,金錢,,,
279,林德福,105年立法委員選舉,第三次賸餘,1070830,捐贈教育、文化、公益、慈善機構或團體支出,財團法人板橋高中文教基金會,,0.00,20000.00,捐贈教育、文化、公益、慈善機構或團體支出,金錢,新北市板橋區****,02-2*****,
280,林德福,105年立法委員選舉,第三次賸餘,1070831,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,23000.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳費,金錢,,,
281,林德福,105年立法委員選舉,第三次賸餘,1070831,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
282,林德福,105年立法委員選舉,第三次賸餘,1070831,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,4200.00,聯誼交際費用-高架花籃對,金錢,,,
283,林德福,105年立法委員選舉,第三次賸餘,1070904,當選後與其公務有關之費用支出,佳泓汽球花藝設計坊,15777520,0.00,36200.00,聯誼交際費用-花籃一批,金錢,新北市永和區****,8923*****,
284,林德福,105年立法委員選舉,第三次賸餘,1070905,當選後與其公務有關之費用支出,葉子廣告行銷有限公司,28877754,0.00,10080.00,製作宣傳廣告支出-風扇一批,金錢,,,
285,林德福,105年立法委員選舉,第三次賸餘,1070907,當選後與其公務有關之費用支出,台北自來水公司,03774909,0.00,263.00,水電瓦斯費用-水費,金錢,,,
286,林德福,105年立法委員選舉,第三次賸餘,1070907,當選後與其公務有關之費用支出,酒郎子小吃店,25583798,0.00,5700.00,餐飲支出,金錢,,,
287,林德福,105年立法委員選舉,第三次賸餘,1070907,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,312.00,電信費用-中華電信費,金錢,,,
288,林德福,105年立法委員選舉,第三次賸餘,1070909,當選後與其公務有關之費用支出,歐特儀股份有限公司,42388638,0.00,50.00,停車費,金錢,,,
289,林德福,105年立法委員選舉,第三次賸餘,1070909,當選後與其公務有關之費用支出,群永餐飲有限公司,53705490,0.00,120.00,餐飲支出,金錢,,,
290,林德福,105年立法委員選舉,第三次賸餘,1070910,當選後與其公務有關之費用支出,華生水資源生技股份有限公司,86367821,0.00,3999.00,雜項購置或修繕費用-純淨水瓶,金錢,,,
291,林德福,105年立法委員選舉,第三次賸餘,1070913,捐贈教育、文化、公益、慈善機構或團體支出,財團法人新店高級中學文教基金會,17429956,0.00,50000.00,捐贈教育、文化、公益、慈善機構或團體支出,金錢,新北市新店區****,02-2*****,
292,林德福,105年立法委員選舉,第三次賸餘,1070913,當選後與其公務有關之費用支出,中華電信股份有限公司,81691784,0.00,699.00,電信費用-中華電信費,金錢,,,
293,林德福,105年立法委員選舉,第三次賸餘,1070914,當選後與其公務有關之費用支出,510-2E,,0.00,160.00,搭乘交通工具支出,金錢,,,
294,林德福,105年立法委員選舉,第三次賸餘,1070914,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1200.00,油資,金錢,,,
295,林德福,105年立法委員選舉,第三次賸餘,1070915,當選後與其公務有關之費用支出,食育有限公司,24938219,0.00,3740.00,餐飲支出,金錢,,,
296,林德福,105年立法委員選舉,第三次賸餘,1070915,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,690.00,餐飲支出,金錢,,,
297,林德福,105年立法委員選舉,第三次賸餘,1070916,當選後與其公務有關之費用支出,雙賀小館,25666220,0.00,3036.00,餐飲支出,金錢,,,
298,林德福,105年立法委員選舉,第三次賸餘,1070917,當選後與其公務有關之費用支出,大同綜合訊電股份有限公司,09821149,0.00,24500.00,聯誼交際費用-中秋節摸彩活動（電烤箱個）,金錢,,,
299,林德福,105年立法委員選舉,第三次賸餘,1070918,當選後與其公務有關之費用支出,063-CG,,0.00,180.00,搭乘交通工具支出,金錢,,,
300,林德福,105年立法委員選舉,第三次賸餘,1070918,當選後與其公務有關之費用支出,039-8C,,0.00,975.00,搭乘交通工具支出,金錢,,,
301,林德福,105年立法委員選舉,第三次賸餘,1070918,當選後與其公務有關之費用支出,松鴻鎖行,19757461,0.00,2100.00,雜項購置或修繕費用-鐵門鎖及鎖匙,金錢,,,
302,林德福,105年立法委員選舉,第三次賸餘,1070918,當選後與其公務有關之費用支出,全聯福利中心,28984353,0.00,1192.00,餐飲費用,金錢,,,
303,林德福,105年立法委員選舉,第三次賸餘,1070918,當選後與其公務有關之費用支出,台灣中油股份有限公司,77402185,0.00,1098.00,油資,金錢,,,
304,林德福,105年立法委員選舉,第三次賸餘,1070919,當選後與其公務有關之費用支出,TDF0958,,0.00,255.00,搭乘交通工具支出,金錢,,,
305,林德福,105年立法委員選舉,第三次賸餘,1070919,當選後與其公務有關之費用支出,永和鹹蛋糕坊,20475166,0.00,1540.00,餐飲費用,金錢,,,
306,林德福,105年立法委員選舉,第三次賸餘,1070919,當選後與其公務有關之費用支出,台灣中油股份有限公司,66902331,0.00,1462.00,油資,金錢,,,
307,林德福,105年立法委員選舉,第三次賸餘,1070919,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1106.00,電信費用-中華電信費,金錢,,,
308,林德福,105年立法委員選舉,第三次賸餘,1070920,當選後與其公務有關之費用支出,中華郵政股份有限公司,,0.00,250.00,郵寄競選物品或宣傳廣告支出,金錢,,,
309,林德福,105年立法委員選舉,第三次賸餘,1070921,當選後與其公務有關之費用支出,中華郵政股份有限公司,,0.00,190.00,郵寄競選物品或宣傳廣告支出,金錢,,,
310,林德福,105年立法委員選舉,第三次賸餘,1070921,當選後與其公務有關之費用支出,王師父食品有限公司,96873381,0.00,83808.00,聯誼交際費用-中秋月餅,金錢,新北市永和區****,2742*****,
311,林德福,105年立法委員選舉,第三次賸餘,1070921,當選後與其公務有關之費用支出,遠百企業股份有限公司,96974162,0.00,2316.00,餐飲支出,金錢,,,
312,林德福,105年立法委員選舉,第三次賸餘,1070922,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,11872.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳推廣費,金錢,,,
313,林德福,105年立法委員選舉,第三次賸餘,1070925,當選後與其公務有關之費用支出,盛康實業股份有限公司,23939014,0.00,25920.00,雜項購置或修繕費用-包裝飲用水,金錢,,,
314,林德福,105年立法委員選舉,第三次賸餘,1070925,當選後與其公務有關之費用支出,海底撈火鍋,58493538,0.00,3710.00,餐飲支出,金錢,,,
315,林德福,105年立法委員選舉,第三次賸餘,1070925,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,687.00,電信費用-中華電信費,金錢,,,
316,林德福,105年立法委員選舉,第三次賸餘,1070926,當選後與其公務有關之費用支出,中華郵政股份有限公司,,0.00,170.00,郵寄競選物品或宣傳廣告支出,金錢,,,
317,林德福,105年立法委員選舉,第三次賸餘,1070926,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,396.00,電信費用-中華電信費,金錢,,,
318,林德福,105年立法委員選舉,第三次賸餘,1070928,當選後與其公務有關之費用支出,連昇實業有限公司,31675394,0.00,100.00,停車費,金錢,,,
319,林德福,105年立法委員選舉,第三次賸餘,1070929,當選後與其公務有關之費用支出,迷迷羊有限公司,80683879,0.00,1240.00,餐飲支出,金錢,,,
320,林德福,105年立法委員選舉,第三次賸餘,1070930,當選後與其公務有關之費用支出,文化派報社,,0.00,900.00,書報雜誌費用-報費,金錢,,,
321,林德福,105年立法委員選舉,第三次賸餘,1070930,當選後與其公務有關之費用支出,FACEBOOK IRELAND LTD.,,0.00,5000.00,播送、傳送或刊登宣傳廣告支出-臉書宣傳費,金錢,,,
322,林德福,105年立法委員選舉,第三次賸餘,1070930,當選後與其公務有關之費用支出,林家花苑,66926072,0.00,13400.00,聯誼交際費用-高架花籃批,金錢,,,
323,林德福,105年立法委員選舉,第三次賸餘,1071002,當選後與其公務有關之費用支出,台灣電力公司,04860092,0.00,8750.00,水電瓦斯費用-電費,金錢,,,
324,林德福,105年立法委員選舉,第三次賸餘,1071004,當選後與其公務有關之費用支出,396-D2,,0.00,310.00,搭乘交通工具支出,金錢,,,
325,林德福,105年立法委員選舉,第三次賸餘,1071005,當選後與其公務有關之費用支出,396-D2,,0.00,75.00,搭乘交通工具支出,金錢,,,
326,林德福,105年立法委員選舉,第三次賸餘,1071006,當選後與其公務有關之費用支出,德安加油站,96907299,0.00,1313.00,油資,金錢,,,
327,林德福,105年立法委員選舉,第三次賸餘,1071008,當選後與其公務有關之費用支出,金門酒廠實業股份有限公司,16436466,0.00,40920.00,餐飲支出,金錢,金門縣金寧鄉****,082-*****,
328,林德福,105年立法委員選舉,第三次賸餘,1071009,當選後與其公務有關之費用支出,世維企業有限公司,04404980,0.00,506.00,文具用品費用,金錢,,,
329,林德福,105年立法委員選舉,第三次賸餘,1071009,當選後與其公務有關之費用支出,誠品生活股份有限公司,53754169,0.00,320.00,餐飲支出,金錢,,,
330,林德福,105年立法委員選舉,第三次賸餘,1071011,當選後與其公務有關之費用支出,台北大眾捷運股份有限公司,,0.00,1000.00,搭乘交通工具支出,金錢,,,
331,林德福,105年立法委員選舉,第三次賸餘,1071011,當選後與其公務有關之費用支出,全聯福利中心,27561623,0.00,730.00,餐飲支出,金錢,,,
332,林德福,105年立法委員選舉,第三次賸餘,1071011,當選後與其公務有關之費用支出,中華電信股份有限公司,92887342,0.00,1929.00,電信費用-中華電信費,金錢,,,
333,林德福,105年立法委員選舉,第三次賸餘,1071012,當選後與其公務有關之費用支出,三創數位股份有限公司,25136736,0.00,220.00,餐飲支出,金錢,,,
