序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
705,蔡其昌,109年立法委員選舉,第一次賸餘,1090523,當選後與其公務有關之費用支出,清心福全,09339123,0.00,50.00,,,,餐飲支出,金錢,,,,,,,,,
706,蔡其昌,109年立法委員選舉,第一次賸餘,1090523,當選後與其公務有關之費用支出,美洲冰菓室,15686211,0.00,495.00,,,,餐飲支出,金錢,,,,,,,,,
707,蔡其昌,109年立法委員選舉,第一次賸餘,1090523,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,180.00,,,,餐飲支出,金錢,,,,,,,,,
708,蔡其昌,109年立法委員選舉,第一次賸餘,1090523,當選後與其公務有關之費用支出,德慧素食生活館,21888833,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
709,蔡其昌,109年立法委員選舉,第一次賸餘,1090523,當選後與其公務有關之費用支出,樂購蝦皮股份有限公司,24941832,0.00,480.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
710,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,台大沙鹿營業處,15683376,0.00,1047.00,,,,油資,金錢,,,,,,,,,
711,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,715.00,,,,油資,金錢,,,,,,,,,
712,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,原味便當,38954884,0.00,1050.00,,,,餐飲支出,金錢,,,,,,,,,
713,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,新信遠齋燻雞滷味店,48822526,0.00,806.00,,,,餐飲支出,金錢,,,,,,,,,
714,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,鬍鬚張,50752096,0.00,270.00,,,,餐飲支出,金錢,,,,,,,,,
715,蔡其昌,109年立法委員選舉,第一次賸餘,1090524,當選後與其公務有關之費用支出,布英熊文化創藝美食會館,72376146,0.00,1120.00,,,,餐飲支出,金錢,,,,,,,,,
716,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,計程車,,0.00,310.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
717,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,丫噗の店,,0.00,420.00,,,,餐飲支出,金錢,,0905*****,,,,,,,
718,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,288.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
719,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,棉花田生機園地,10337340,0.00,144.00,,,,餐飲支出,金錢,,,,,,,,,
720,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,795.00,,,,餐飲支出,金錢,,,,,,,,,
721,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,台北市新協和水果行,15954519,0.00,2575.00,,,,餐飲支出,金錢,,,,,,,,,
722,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,清香沙茶火鍋店有限公司,16302662,0.00,1000.00,,,,餐飲支出,金錢,,,,,,,,,
723,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,香雞城美食店,17058764,0.00,140.00,,,,餐飲支出,金錢,,,,,,,,,
724,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,統一超商,22555952,0.00,58.00,,,,餐飲支出,金錢,,,,,,,,,
725,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,統一速達股份有限公司,26206153,0.00,3780.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
726,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,小不點美食,45333263,0.00,85.00,,,,餐飲支出,金錢,,,,,,,,,
727,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,90.00,,,,餐飲支出,金錢,,,,,,,,,
728,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,88.00,,,,餐飲支出,金錢,,,,,,,,,
729,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,廣濟文具廣場,90931700,0.00,189.00,,,,文具用品費用,金錢,,,,,,,,,
730,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,金山鵝肉店,98909420,0.00,250.00,,,,餐飲支出,金錢,,,,,,,,,
731,蔡其昌,109年立法委員選舉,第一次賸餘,1090525,當選後與其公務有關之費用支出,葉進添,L10*******,0.00,10000.00,,,,工資或薪津,金錢,臺中市外埔區****,,,,,,,,
732,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,計程車,,0.00,175.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
733,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,麟記肉圓,,0.00,865.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
734,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,864.00,,,,油資,金錢,,,,,,,,,
735,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,達茂益環保綠化工程行,45748761,0.00,7000.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
736,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,鬍鬚張,54687415,0.00,1532.00,,,,餐飲支出,金錢,,,,,,,,,
737,蔡其昌,109年立法委員選舉,第一次賸餘,1090526,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,22253.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
738,蔡其昌,109年立法委員選舉,第一次賸餘,1090527,當選後與其公務有關之費用支出,計程車,,0.00,265.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
739,蔡其昌,109年立法委員選舉,第一次賸餘,1090527,當選後與其公務有關之費用支出,陳大牌排骨麵,14429905,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
740,蔡其昌,109年立法委員選舉,第一次賸餘,1090527,當選後與其公務有關之費用支出,摩斯漢堡,26909858,0.00,99.00,,,,餐飲支出,金錢,,,,,,,,,
741,蔡其昌,109年立法委員選舉,第一次賸餘,1090527,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,997.00,,,,餐飲費用,金錢,,,,,,,,,
742,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,丫噗の店,,0.00,660.00,,,,餐飲支出,金錢,,0905*****,,,,,,,
743,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,摩斯漢堡,16632360,0.00,170.00,,,,餐飲支出,金錢,,,,,,,,,
744,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,皇家黃牛肉麵館,48893824,0.00,980.00,,,,餐飲支出,金錢,,,,,,,,,
745,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,鬍鬚張,50752096,0.00,322.00,,,,餐飲支出,金錢,,,,,,,,,
746,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
747,蔡其昌,109年立法委員選舉,第一次賸餘,1090528,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,220.00,,,,餐飲支出,金錢,,,,,,,,,
748,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,460.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
749,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,700.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
750,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,700.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
751,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,上豪自助餐部,19843311,0.00,360.00,,,,餐飲支出,金錢,,,,,,,,,
752,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,840.00,,,,餐飲支出,金錢,,,,,,,,,
753,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,藝果展覽實業社,38925381,0.00,50998.00,,,,租用設備支出,金錢,彰化縣芬園鄉****,,,,,,,,
754,蔡其昌,109年立法委員選舉,第一次賸餘,1090529,當選後與其公務有關之費用支出,孟春鮮花禮儀社,98704572,0.00,17400.00,,,,為民服務費用,金錢,臺中市大甲區****,,,,,,,,
755,蔡其昌,109年立法委員選舉,第一次賸餘,1090530,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,900.00,,,,油資,金錢,,,,,,,,,
756,蔡其昌,109年立法委員選舉,第一次賸餘,1090530,當選後與其公務有關之費用支出,台灣電力公司,51868406,0.00,1137.00,,,,水電瓦斯費用,金錢,,,,,,,,,
757,蔡其昌,109年立法委員選舉,第一次賸餘,1090530,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,1076.00,,,,電信費用,金錢,,,,,,,,,
758,蔡其昌,109年立法委員選舉,第一次賸餘,1090530,當選後與其公務有關之費用支出,清珍香食品行,62596705,0.00,500.00,,,,餐飲支出,金錢,,,,,,,,,
759,蔡其昌,109年立法委員選舉,第一次賸餘,1090530,當選後與其公務有關之費用支出,林秀緞,L20*******,0.00,6000.00,,,,租用競選辦事處費用,金錢,,,,,,,,,
760,蔡其昌,109年立法委員選舉,第一次賸餘,1090531,當選後與其公務有關之費用支出,美樂食餐飲股份有限公司,47430608,0.00,100.00,,,,餐飲支出,金錢,,,,,,,,,
761,蔡其昌,109年立法委員選舉,第一次賸餘,1090531,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,266.00,,,,油資,金錢,,,,,,,,,
762,蔡其昌,109年立法委員選舉,第一次賸餘,1090531,當選後與其公務有關之費用支出,欣鮮鍋,72493995,0.00,300.00,,,,餐飲支出,金錢,,,,,,,,,
763,蔡其昌,109年立法委員選舉,第一次賸餘,1090531,當選後與其公務有關之費用支出,昇宏花藝圃,76639839,0.00,3650.00,,,,為民服務費用,金錢,,,,,,,,,
764,蔡其昌,109年立法委員選舉,第一次賸餘,1090601,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,620.00,,,,餐飲支出,金錢,,,,,,,,,
765,蔡其昌,109年立法委員選舉,第一次賸餘,1090601,當選後與其公務有關之費用支出,香雞城美食店,17058764,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
766,蔡其昌,109年立法委員選舉,第一次賸餘,1090601,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,30.00,,,,餐飲支出,金錢,,,,,,,,,
767,蔡其昌,109年立法委員選舉,第一次賸餘,1090601,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
768,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,165.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
769,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,宜家香肉鬆店,15192929,0.00,240.00,,,,餐飲支出,金錢,,,,,,,,,
770,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,家樂福,24479143,0.00,129.00,,,,餐飲支出,金錢,,,,,,,,,
771,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,尚立租賃股份有限公司,27890189,0.00,47500.00,,,,租用車輛支出,金錢,臺中市西屯區****,,,,,,,,
772,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,207.00,,,,餐飲支出,金錢,,,,,,,,,
773,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,金華燒臘,48842537,0.00,860.00,,,,餐飲支出,金錢,,,,,,,,,
774,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,家樂福,51527935,0.00,307.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
775,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,神旺大飯店,80273376,0.00,180.00,,,,餐飲支出,金錢,,,,,,,,,
776,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,中華電信(台北營運處),81691784,0.00,1133.00,,,,電信費用,金錢,,,,,,,,,
777,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,530.00,,,,餐飲支出,金錢,,,,,,,,,
778,蔡其昌,109年立法委員選舉,第一次賸餘,1090602,當選後與其公務有關之費用支出,蔡建德,L12*******,0.00,27000.00,,,,租用競選辦事處費用,金錢,臺中市清水區****,,,,,,,,
779,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,計程車,,0.00,325.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
780,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,任家擀麵,,0.00,525.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
781,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,44.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
782,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,台北市新協和水果行,15954519,0.00,785.00,,,,餐飲支出,金錢,,,,,,,,,
783,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,和德昌股份有限公司,16448890,0.00,546.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
784,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,微風台北車站,28441577,0.00,1615.00,,,,餐飲支出,金錢,,,,,,,,,
785,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,655.00,,,,餐飲支出,金錢,,,,,,,,,
786,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,廣濟文具廣場,90931700,0.00,672.00,,,,文具用品費用,金錢,,,,,,,,,
787,蔡其昌,109年立法委員選舉,第一次賸餘,1090603,當選後與其公務有關之費用支出,圓環餐飲店,98857393,0.00,500.00,,,,餐飲支出,金錢,,,,,,,,,
788,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,清水茶香,21458355,0.00,180.00,,,,餐飲支出,金錢,,,,,,,,,
789,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,麥當勞,23932130,0.00,645.00,,,,餐飲支出,金錢,,,,,,,,,
790,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,205.00,,,,餐飲支出,金錢,,,,,,,,,
791,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,池上便當,93917007,0.00,375.00,,,,餐飲支出,金錢,,,,,,,,,
792,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,排骨王清水店,97865199,0.00,675.00,,,,餐飲支出,金錢,,,,,,,,,
793,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,吳萬得,L10*******,0.00,5000.00,,,,工資或薪津,金錢,臺中市大安區****,,,,,,,,
794,蔡其昌,109年立法委員選舉,第一次賸餘,1090604,當選後與其公務有關之費用支出,賴健志,L10*******,0.00,20000.00,,,,租用競選辦事處費用,金錢,臺中市大甲區****,,,,,,,,
795,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,精文書局,05795627,0.00,800.00,,,,文具用品費用,金錢,,,,,,,,,
796,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,香雞城美食店,17058764,0.00,235.00,,,,餐飲支出,金錢,,,,,,,,,
797,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,志軒小吃部,25238282,0.00,4500.00,,,,餐飲支出,金錢,,,,,,,,,
798,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,秧米有限公司,27961331,0.00,590.00,,,,餐飲支出,金錢,,,,,,,,,
799,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,和億生活有限公司,42266706,0.00,71.00,,,,餐飲支出,金錢,,,,,,,,,
800,蔡其昌,109年立法委員選舉,第一次賸餘,1090605,當選後與其公務有關之費用支出,好香家爌肉飯,77676918,0.00,405.00,,,,餐飲支出,金錢,,,,,,,,,
801,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,麟記肉圓,,0.00,530.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
802,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,960.00,,,,油資,金錢,,,,,,,,,
803,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,和德昌股份有限公司,16448890,0.00,58.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
804,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,統一鮮花部,18331066,0.00,1500.00,,,,為民服務費用,金錢,,,,,,,,,
805,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,德慧素食生活館,21888833,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
806,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,864.00,,,,油資,金錢,,,,,,,,,
807,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,好粥稻,38958208,0.00,495.00,,,,餐飲支出,金錢,,,,,,,,,
808,蔡其昌,109年立法委員選舉,第一次賸餘,1090606,當選後與其公務有關之費用支出,台灣中油,56044607,0.00,700.00,,,,油資,金錢,,,,,,,,,
809,蔡其昌,109年立法委員選舉,第一次賸餘,1090607,當選後與其公務有關之費用支出,統一超商,43034374,0.00,225.00,,,,餐飲支出,金錢,,,,,,,,,
810,蔡其昌,109年立法委員選舉,第一次賸餘,1090607,當選後與其公務有關之費用支出,中港仔麵,97884837,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
811,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,鴻巧傳小吃店,26974920,0.00,50.00,,,,餐飲支出,金錢,,,,,,,,,
812,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,729.00,,,,電信費用,金錢,,,,,,,,,
813,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,240.00,,,,停車費,金錢,,,,,,,,,
814,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,向上加油站,89248672,0.00,1079.00,,,,油資,金錢,,,,,,,,,
815,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,450.00,,,,餐飲支出,金錢,,,,,,,,,
816,蔡其昌,109年立法委員選舉,第一次賸餘,1090608,當選後與其公務有關之費用支出,中港仔麵,97884837,0.00,500.00,,,,餐飲支出,金錢,,,,,,,,,
817,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,976.00,,,,油資,金錢,,,,,,,,,
818,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,香味燒烤飯包,21462739,0.00,510.00,,,,餐飲支出,金錢,,,,,,,,,
819,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,797.00,,,,餐飲支出,金錢,,,,,,,,,
820,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,蓮池小吃店,48980453,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
821,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,鼎香園食品記,72920694,0.00,55.00,,,,餐飲支出,金錢,,,,,,,,,
822,蔡其昌,109年立法委員選舉,第一次賸餘,1090609,當選後與其公務有關之費用支出,中港仔麵,97884837,0.00,490.00,,,,餐飲支出,金錢,,,,,,,,,
823,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,越南河粉,,0.00,560.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
824,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,青島排骨小吃店,18104528,0.00,535.00,,,,餐飲支出,金錢,,,,,,,,,
825,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,大甲飯賣店,21810293,0.00,450.00,,,,餐飲支出,金錢,,,,,,,,,
826,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,茂意興企業有限公司,27514609,0.00,28875.00,,,,雜項購置或修繕費用,金錢,臺中市清水區****,,,,,,,,
827,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,大甲媽蚵仔麵線,45751195,0.00,210.00,,,,餐飲支出,金錢,,,,,,,,,
828,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,日南鮮花店,76633722,0.00,2400.00,,,,為民服務費用,金錢,,,,,,,,,
829,蔡其昌,109年立法委員選舉,第一次賸餘,1090610,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
830,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,計程車,,0.00,155.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
831,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,任家擀麵,,0.00,595.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
832,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,390.00,,,,餐飲支出,金錢,,,,,,,,,
833,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,御園坊,42368014,0.00,410.00,,,,餐飲支出,金錢,,,,,,,,,
834,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,新三元鮮花坊,45695504,0.00,10800.00,,,,為民服務費用,金錢,臺中市外埔區****,,,,,,,,
835,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,林宏霖號,48570660,0.00,1290.00,,,,餐飲支出,金錢,,,,,,,,,
836,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,金華燒臘,48842537,0.00,825.00,,,,餐飲支出,金錢,,,,,,,,,
837,蔡其昌,109年立法委員選舉,第一次賸餘,1090611,當選後與其公務有關之費用支出,茗店茶行,97928244,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
838,蔡其昌,109年立法委員選舉,第一次賸餘,1090612,當選後與其公務有關之費用支出,吉緣涼麵專賣店,26244327,0.00,480.00,,,,餐飲支出,金錢,,,,,,,,,
839,蔡其昌,109年立法委員選舉,第一次賸餘,1090612,當選後與其公務有關之費用支出,小不點美食,45333263,0.00,115.00,,,,餐飲支出,金錢,,,,,,,,,
840,蔡其昌,109年立法委員選舉,第一次賸餘,1090612,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
841,蔡其昌,109年立法委員選舉,第一次賸餘,1090612,當選後與其公務有關之費用支出,飽鑫小吃部,72544896,0.00,690.00,,,,餐飲支出,金錢,,,,,,,,,
842,蔡其昌,109年立法委員選舉,第一次賸餘,1090613,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,885.00,,,,油資,金錢,,,,,,,,,
843,蔡其昌,109年立法委員選舉,第一次賸餘,1090613,當選後與其公務有關之費用支出,台中市大甲區薰風社區發展協會,14708651,0.00,1000.00,,,,為民服務費用,金錢,,,,,,,,,
844,蔡其昌,109年立法委員選舉,第一次賸餘,1090613,當選後與其公務有關之費用支出,飲軒茶行,39686599,0.00,60.00,,,,餐飲支出,金錢,,,,,,,,,
845,蔡其昌,109年立法委員選舉,第一次賸餘,1090613,當選後與其公務有關之費用支出,奕嘉茶行,47539451,0.00,385.00,,,,餐飲支出,金錢,,,,,,,,,
846,蔡其昌,109年立法委員選舉,第一次賸餘,1090614,當選後與其公務有關之費用支出,小莊壽司,26983337,0.00,325.00,,,,餐飲支出,金錢,,,,,,,,,
847,蔡其昌,109年立法委員選舉,第一次賸餘,1090614,當選後與其公務有關之費用支出,西海岸現撈海鮮店,40655546,0.00,3600.00,,,,餐飲支出,金錢,,,,,,,,,
848,蔡其昌,109年立法委員選舉,第一次賸餘,1090614,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,240.00,,,,停車費,金錢,,,,,,,,,
849,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,880.00,,,,油資,金錢,,,,,,,,,
850,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,台北市新協和水果行,15954519,0.00,785.00,,,,餐飲支出,金錢,,,,,,,,,
851,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,爭鮮,28825948,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
852,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,590.00,,,,餐飲支出,金錢,,,,,,,,,
853,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,陳大牌牛肉拉麵,38778450,0.00,110.00,,,,餐飲支出,金錢,,,,,,,,,
854,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
855,蔡其昌,109年立法委員選舉,第一次賸餘,1090615,當選後與其公務有關之費用支出,李碧唐,L10*******,0.00,6225.00,,,,工資或薪津,金錢,臺中市清水區****,,,,,,,,
856,蔡其昌,109年立法委員選舉,第一次賸餘,1090616,當選後與其公務有關之費用支出,鼎鑫鮮魚湯,,0.00,620.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
